rating,title,text,asin,user_id,timestamp
5.0,By far the best hair spray,1. Stays on your hair all day<br />2. Not flaky at all<br />3. Keeps the volume of your hair,B09BK8VPKS,AG7SGBLIHJHDP7AQOPX5QBADVHYQ,2022-05-11 19:09:46.122
5.0,"these are too cute and they work great, not like cheap bobbie pins","these are too cute and they work great, not like cheap bobbie pins, they work great in my thick heavy hair.  quicker than expected shipping too!",B00ZUD4B5C,AEPVYIXSFMRNZF3J6DO5IIU7YASQ,2017-01-09 17:45:03.000
5.0,Awesome!,Worked prefect for my project!,B07M85GP32,AEP3RJVSMRMX5LRN2T2424C6MD7A,2020-08-05 01:06:51.861
3.0,Works-but the smell of product is unbear,"I have tried this in 6 scents, works but the product smells like my nether regions on a bad day! That is the smell right from the tube!!!",B08HWH55LX,AHVRDBOQEYQGAYL5GCLMWCSKZLVQ,2021-07-25 21:09:05.869
1.0,No product comes out.,"Well I can tell you the cold stainless steel roller ball feels good under the eyes but nothing comes out. Have tried it on skin, paper, tissue paper and the roller ball turns but nothing is coming out. The bottle is glass and black so cannot see fluid level. With a bright light I can see under the roller there is no fluid. So it looks like my bottles are empty. They were sealed when they arrived.",B095TYGNBW,AECUQNTYGADM6XKCDKWEJPDQGNVQ,2021-12-09 22:16:51.008
4.0,Cuteeee waves,Took me a little bit to get the hang of the best way to use this. I loooovvve the wave it gives and heats up quickly. My only complaint is that the grip is pretty wide when trying to clamp your hair lol but overall would recommend,B08K2WTCYK,AE3KBLRJWMZJI6KFYG3BDQW5YJXQ,2021-02-14 05:37:30.382
4.0,Awesome tool for those who arent professionals!!,"first off, im not sure if this is the same supplier as the one my dremel was puchased from (it was a gift). But this has to be the best dremel you can get at this price!! I give a 4 star rating because the cord that connects from the wall to the dremel is only about two feet long, so an extention cord would definitely help! Im not sure if this is some safety setting or what, but if you have the speed set high, and you apply too much pressure it will stop spinning and you will have to restart it. I personally dont mind it, but it is important to know if you are looking into something for comercial use. The different pieces are also nicely made. They only have five sand paper tube things, but they definitely last. I was able to use only one for 2 sets before it went dull.",B00Q970V5W,AEMFTZFZ4LWG2MZETG2TJ5CDABCA,2016-06-14 00:30:37.000
5.0,Five Stars,A+,B00578ZBEU,AHTVRQ3AN6ZMOO6OZK7WPQEEZB4Q,2015-12-31 21:38:44.000
5.0,Beautiful lashes,❤️❤️❤️ the variety and styles of lashes<br />Great for everyday or a special occasion,B07DFCQ79K,AHOTSDIC7CCRHZ5N3HCK6JD2R6UQ,2019-06-08 16:33:44.688
5.0,Five Stars,Natural,B012Q9NGE4,AHU2F6XYXBRTRB5ON5LGRFHK7QOA,2016-04-01 16:32:51.000
1.0,Horrible,"It's not like the photo, the shield is not big and very uncomfortable",B08LQSYNZV,AF7HQSFB6KH3LEJEHYMFQ2HSLHAA,2021-09-24 21:09:37.970
5.0,Five Stars,Top of the line,B01M1Y32CE,AGBCCQONBSCDKNPUFRYYY5Y35ZFA,2018-06-28 21:18:07.731
5.0,Very satisfied.,"I have very sensitive eyes and can’t use a lot of mascaras.  I am very pleased with this product.  It hasn’t bothered my eyes at all, and I’m happy with the way it looks as well.  I take it off each night with coconut oil and it comes off easily but doesn’t smudge during the day.",B08598PYMJ,AHWSF247AXQIFEAUEDDO47HVSHMQ,2020-10-01 16:37:04.038
5.0,WOw,I like 1 Million perfumes<br />this one is the best,B07B3QV54Q,AHIU3QJTOIX6T7WLN4DTDJV6G72A,2020-02-17 08:12:40.992
5.0,Five Stars,Not greasy and seems to eliminate some fine lines. So far I like this product.,B00LZVNRHQ,AH2RA5DT7RDLE2SXFHRC3WEZU76A,2017-06-04 01:45:14.000
5.0,Love it,Excellent quality!  So soft and easy to manipulate into different wrap styles.,B08FSYK4Q5,AFHY6MRKK5E6RFM55GAB2AIUXWTA,2021-05-29 14:31:26.272
5.0,Five Stars,Best bubbles!  Smells great!  Good bargain.,B0046U9FU6,AFZ3U3IJOLGPVU2NINDOBW4EB6BA,2018-03-01 14:03:59.601
5.0,real product,Smells great!!,B01I5TTZYO,AGMJRRLABW3BLRN5QM3HETE56TPQ,2018-12-05 04:30:11.231
5.0,This has become my standard eyeliner,I love this eyeliner. To me it seems like a cross between a pencil and the liquid stuff.<br /> I do my make up around 6 am before work and when I get home (around 6pm) it still looks great!,B006U2CAUU,AGFICWXFLBNVDLRYGQ7ELDTPS5OA,2018-12-22 15:38:34.122
1.0,Poor Quality! Get what you pay for lol,"Terrible quality - as to be expected with that price. It was cheap which is why I bought it and it came cheap. Not really mad since I should have known better, but I don't recommend these brushes. Case is kind of a pain in the butt to have to unfold and unfold and unfold - I would put them in a separate cup if I actually planned to use them. And I had one brush completely fall apart. Pretty small and I will still need to find new brushes elsewhere.<br />DON'T BUY!!!!",B0787C2KS8,AFOQWDSIYWT6U7DFRJRZLOX7GIQQ,2018-05-29 15:52:21.217
5.0,Works great,Keeps beard soft and not itchy,B07QNTT1BT,AFJYJUHJBEBRPDRTSKECFFSY5OGA,2020-02-21 18:33:55.318
1.0,Not as described,Item was not as described in picture. Seems to be synthetic hair and not human. Can't curl hair without it looking matted. Cheap cheap product. I DO NOT RECOMMEND. If I could have given it a 0 stars I would have,B088BK9LHK,AGLFXOF55CGRX7XIEGOWNA2FKVWQ,2020-06-03 22:48:44.146
2.0,Wish they worked!,These aren't great.  The small ones are too big for a child's head and the larger size is awkward on my head!  Unfortunately we won't be able to use these.,B014SRAOVK,AF2DLBP2L7ICD7EJN4LSU2YNOWYA,2017-04-23 03:18:41.000
1.0,Look and feel awful,They look and feel hideous and I couldn’t see with the on. Straight to the trash where they belong.,B097MXXYH6,AF5SVFJXHOGFQ6PHBFYLQOD36SFA,2021-07-21 14:00:56.064
5.0,I am already beginning to see a difference and starting to say goodbye to….,"I purchased this Coconut and Retinol Anti-Aging Facial Serum because it promotes to being able to say goodbye to forehead wrinkles, crow's feet, turkey necks, and laugh lines.  At the age of 55 I am beginning to see all of these, but I was mainly concerned about my crow’s feet and turkey neck.  Just the names sound awful, but to me they looked a lot worse before I began using it.  I have been using this product for just under 2 weeks and I am seeing a difference.  I am using it daily and I do notice that the lines/wrinkles are smoothing out.  I do not know if they will all come right back if I stopped but I like the results so far and will continue using it.  I also read another reviewer where she was applying it to her spots/freckles and I thought why not try it and the spots are definitely lighter.  I like the results that I am seeing so far and will continue to use it.<br /><br />Another big plus is that the Anti-Aging Serum only contains four ingredients, simple and pure; one is coconut and the other is Retinol.  There are no harmful chemicals used in this product and it is made in the USA.<br /><br />I did receive this product at a discounted price for my unbiased and honest review and testing and am very happy with this purchase. All opinions stated are 100% my own and have not been swayed.",B00FJPUOFM,AH7DJIULS3LOGXBQTJJFSV55L6CA,2015-09-01 22:49:09.000
2.0,Runs small,Small and scratchy.,B085KW3BNP,AGXLNWX6ZX3MLP2F3Z5BMUYXDTLQ,2021-06-02 06:44:00.459
5.0,Show some skin love!,"I'm not usually one for writing reviews, but this one deserves a shout out! I have sensitive, combo skin that I don't always show love to. I usually buy the cheap stuff and wonder I have challenging skin. I rediscovered this product recently after a long stent away and it's been worth every penny! It is a bit on the small side, but it's super concentrated so you don't need much. My breakouts have started to subside after consistent use for about 2 weeks and my skin feels soft and looks more even! I won't be returning to the cheap drug store products anytime soon.",B0872HHMS2,AGTCPVSDWUVGI6UCUO25IMBLCQEA,2020-09-18 03:56:53.948
3.0,Bad quality,"Honestly a little disappointed. I was expecting them to be like real cotton rounds, but since they’re bamboo, they obviously aren’t. First, they’re not really soft at all, they feel kinda like a towel. Second, when I bought them, they had a really bad chemical smell. They kinda smelled like Nair. After two washes with soap they were fine tho. Lastly, one of them already tore. Kinda disappointed in them, but for that price, i guess you aren’t paying for quality. (also i’m trying to become a vine review so it would be super awesome  if you vote this as “helpful” :)",B07V5GXRTV,AGQCHXIFFZKEKSPGJFPJRMBK3FRA,2020-07-31 02:14:05.265
1.0,... decided to order this closure after reading all the good reviews. I ordered it and was very disappointed,"I decided to order this closure after reading all the good reviews. I ordered it and was very disappointed. the hair has so many short hairs. the percentage of short hairs it has on the closure is about 75 % . I order a 10 in closure. i thought the shorter the length the fuller the hair would be. long story short, i will never order from this vendor anymore. The short hairs are just too much . The short hairs are shorter than the baby hair. it makes the hair look damaged. so not impressed.",B01CHCUA58,AHVN2M2M2WILCNIEG3IKYDFHRSAQ,2016-10-07 13:20:27.000
5.0,Very good hand cream,"I wash my hands all day at work so it’s hard to keep my hands from getting dry. I have tried many lotions, creams, and oils. This is my favorite. In addition to keeping my hands moisturized, there is also a nice peach fragrance.",B005R82T5E,AE4QZIM2B6ZV57PWANNVSCQQ44FA,2018-03-21 21:52:52.172
5.0,Great value!,"Terrific  coverage & Fabulous Value! Have been using this for years, large size!!",B00ZGYTTNE,AEX4LVVWSDHP5LAU7TSAU5TMK2UA,2020-02-06 05:43:29.956
5.0,There amazing,It arrived real fast and their beautiful,B08BL85TKP,AH4PFO2PYKRYWQRLIPDOI33EF36A,2020-10-21 16:55:49.396
3.0,"Good product, but it doesn't last long enough","I've been shaving with the Braun 360 Complete shaver since it was introduced.  I've used Braun shavers for many years, and the 360 complete gives me the best shave.  Unforunately, the foil wears out in about 2-3 months.  I've never had a Braun foil with such a short life.  I don't have a heavy beard and I tried using less pressure, but to no avail.  I even complained to Braun.  If the shave wasn't so good, I would have changed shavers by now.",B000GBMYC0,AHW6OTIOTIQAQTZMM3OLSXYYJF4A,2009-12-11 23:09:41.000
5.0,Love this! Smells amazing and is very gentle!,I’m obsessed with this product!,B07K3QD4Y7,AH6EWJTKQBSTG4Z4FAGJZEZ22NLA,2019-07-02 00:22:07.711
4.0,Love!,This really works! We have had a very hard time finding a deodorant that works for my teenage daughter. This one does the trick.,B09XBSDCXP,AGPHRUU7STLQCUWDSVNOG46FTG7Q,2023-04-08 17:19:11.844
5.0,It Actually Works,Blasted my coffee stains away!,B07B6WZZ65,AEF7JD73E5DTNUEBJHQUQCVKEU5Q,2020-06-11 17:57:15.036
5.0,Fun sounds on flip phone,"Bought this for my 3 year old nephew, and he loves it! Flip phone, makes sounds",B01AM3TGY0,AFXT4IMSEVBJ5AQ4F7R445HHA6PQ,2019-01-05 12:10:56.784
5.0,Stylish,Great accessory!,B07ZTZ8BKW,AHPYRWN3RJ6UU5Q2YS4UQWI2KGEQ,2021-02-27 16:34:28.566
1.0,One Star,very poor quality product.,B0002Z85C8,AH7J2UKLA6UIHZAJC2WUHXMFFJ3Q,2014-10-27 00:11:59.000
5.0,"Strong, capacity, well designed",Making sure razor isn’t damaged in travel. Great for that.,B01MSMPDNH,AF52RTM26GR3AYB2JZCA3EIK45WA,2021-02-15 08:25:21.069
5.0,Nice.,Very nice & pretty. Had to return because I purchased wrong color. Wish I could have used them.,B07L5G7ZRR,AE2KUJX2KFSY2JZHWI34OHXEBGMQ,2019-07-19 20:10:18.907
1.0,Waste of money! Don’t buy 🙄,"Yep, should have listened to the other reviews… way too big. If you happen to have fingers the size of a thumb, then these are for you… unless you can braid with other fingers cause this size is way to big for ring, pinky or even index finger. What a waste of money. DO NOT BUY!",B098979YXH,AEP5L3H23MEEH3JXSY33OLABGRCQ,2022-01-02 03:57:27.463
4.0,Enjoying the product,Product seems to do well. This is my second time ordering it.,B017J19GGQ,AEV62XKHDI7NVPMMM2IEWM6ZL62Q,2017-02-04 20:02:11.000
5.0,Grosor,"Pense que no hiba a tener tanto cabello, pero todo lo contrario. Me sirvio mucho para lo que lo buscaba. Lo compre de 18 pulgadas y me funciono.",B07SJTG47B,AE3UDSZFB7SAFREP2DWVSHUQRFCQ,2020-09-15 17:57:56.265
5.0,Five Stars,Perfect color. I've ordered it over and over again.,B01FEDE6BQ,AERRYD7JO2NYHYBWGOMBQUYM6O7Q,2017-12-14 18:09:08.967
5.0,Best ever,This is the best facial cleanser I have ever used. You only need a small amount to cleanse and easily wastes off.  Perfect for those of us with dry skin.,B01BLQ5D1C,AHKDBEJ2FS4IECH7DOMURZXDMDDQ,2016-11-23 03:31:16.000
5.0,Five Stars,Great colors!  Love!,B017LNP3ZK,AEWCN7CPETB4YTANOW7LPJP7V6WQ,2016-09-20 05:37:04.000
5.0,Dries clear,"Great product, use on my 7 year old who smells like an adult after playing.",B01G45RD9U,AHKNZ6K7DADIX5GOIBDKN2QCLN3Q,2019-08-31 21:36:21.175
1.0,Don’t come with ANY cap/cover,Why sell a application bottle with out the cap? This becomes a unnecessary messy very quickly.,B000NIZYIW,AGAMG7XZQZZ7JKARNCSYDTT3APUA,2021-02-07 18:46:28.800
4.0,Good moisturizer,"This is a pretty good product, not my favorite. I feel it has an odd smell and taste. Does a good job moisturizing though",B075M4DNYT,AE7DEIXBRRHV4OR335KYWCCNB5WA,2019-07-29 19:32:41.855
1.0,One Star,don't waste your money!!!,B00C0YZBJE,AFOSHWOLARQDELFK3EPN5ROQPL6Q,2018-08-17 18:37:52.301
5.0,Dry skin,We live in Arizona and this really helps with dry skin.,B07MFQTQQZ,AED5H6VDNOHRKWQKCH54HZPYPR3A,2019-03-26 23:39:39.988
5.0,Hope I see results the more I use them,I have only used 1 time since I have gotten them. Soft and easy to apply. No issues after use.,B07L3123YX,AE62BE3YG7SZYVU6FYPV5DXM5LXA,2019-10-02 15:50:31.079
3.0,"not as easy as they make it look in the video, but doable!","I am not a girly girl.  My hair care routine is wash, a little product, air dry.  Somedays, I get crazy and put it in a pony tail.  I have been trying to find different ways to get my bangs out of my face without putting all my hair up while I am growing it out.  Also I am terrible when it comes to getting a straight part.  My hair has a natural curl/wave to it and it is thick and coarse, which makes it that much harder to get it to cooperate with anything I want to do.  I watched the videos where they literally just put in the big clip and then grabbed hair, twisted and put it in the smaller clips.  Someday, I hope to be able to do it that easily.  It took me twenty minutes to get my hair to part, and then figure out where to put the big clip.  Trying to get the bangs/front of my hair to part into three equal sections and then twist them without getting the other sections of hair mixed in and then trying to get my fat fingers to open the small clips without moving the big clip....  y'all my dogs were standing at the bathroom door watching me like they were watching a puppet show.<br /><br />I got it done.  My husband says it looks nice.  He lies when it comes to my hair though (and I'm not even mad about that), so I am going to attempt to do it for work tomorrow and let the ladies in the office give me their opinion.",B0BL2R5719,AEBYGDBFCD3QEOFKNHCXHUFKREGA,2023-01-02 02:19:12.571
